full_date,year,month,quarter,warehouse_name,city,region,product_name,category,units_sold,revenue,co2_kg,energy_kwh,waste_kg
2025-10-11,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,140,8813.0,22.9531,26.9,11.23
2025-10-11,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,147,7793.94,6.0082,26.9,17.49
2025-10-11,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,76,2347.64,149.7229,26.9,19.24
2025-10-11,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,94,4267.6,14.9264,75.41,14.37
2025-10-11,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,81,4529.52,13.9667,75.41,14.67
2025-10-11,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,68,2537.76,2.4291,75.41,0.99
2025-10-11,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,178,5874.0,4.442,75.41,17.71
2025-10-11,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,27,3920.4,127.7999,75.41,14.27
2025-10-12,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,140,10305.4,24.1451,32.5,17.37
2025-10-12,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,31,1430.65,0.0,32.5,0.0
2025-10-12,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,92,6662.64,48.9774,32.5,16.76
2025-10-12,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,123,12665.31,0.305,32.5,1.19
2025-10-12,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,198,5862.78,129.9529,32.5,18.59
2025-10-12,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,10,490.6,5.4194,64.922,5.46
2025-10-12,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,158,14689.26,10.9785,64.922,11.59
2025-10-12,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,54,5089.5,30.1829,64.922,12.5
2025-10-12,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,87,5557.56,4.3061,64.922,16.22
2025-10-12,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,63,4241.79,111.1117,64.922,15.46
2025-10-12,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,42,1378.44,17.648,62.068,14.72
2025-10-12,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,183,20766.84,8.5647,62.068,9.57
2025-10-12,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,114,5962.2,25.1461,62.068,8.83
2025-10-12,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,188,8999.56,4.4433,62.068,12.65
2025-10-12,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,180,25443.0,39.2498,62.068,5.04
2025-10-12,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,179,22904.84,9.0904,115.88,8.57
2025-10-12,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,139,6929.15,12.1862,115.88,14.62
2025-10-12,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,27,3849.93,45.5143,115.88,16.5
2025-10-12,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,94,8963.84,2.4649,115.88,9.68
2025-10-12,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,194,26288.94,117.9108,115.88,11.64
2025-10-13,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,41,2918.79,3.8766,129.272,2.73
2025-10-13,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,153,13975.02,13.3276,129.272,16.18
2025-10-13,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,188,15058.8,10.1005,129.272,4.59
2025-10-13,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,22,1888.04,4.9907,129.272,15.57
2025-10-13,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,128,13030.4,96.0397,129.272,11.08
2025-10-13,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,11,1478.84,6.4362,29.186,6.56
2025-10-13,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,66,2013.0,9.7338,29.186,15.04
2025-10-13,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,136,8561.2,49.4423,29.186,19.65
2025-10-13,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,47,4706.11,0.3467,29.186,1.21
2025-10-13,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,37,4361.19,68.7626,29.186,7.0
2025-10-13,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,28,1989.12,2.7786,72.348,2.31
2025-10-13,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,193,20452.21,4.8781,72.348,6.55
2025-10-13,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,72,10632.24,21.9283,72.348,7.75
2025-10-13,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,166,21282.86,1.114,72.348,3.91
2025-10-13,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,171,15128.37,27.8474,72.348,3.5
2025-10-13,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,70,7179.2,11.3531,77.004,10.92
2025-10-13,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,47,401.38,10.4234,77.004,14.34
2025-10-13,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,179,17323.62,20.3258,77.004,6.97
2025-10-13,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,95,1761.3,1.1624,77.004,3.41
2025-10-13,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,67,8170.65,26.2987,77.004,2.78
2025-10-14,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,94,7865.92,9.2721,84.99,7.17
2025-10-14,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,117,7191.99,9.0187,84.99,12.12
2025-10-14,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,49,5264.07,8.9365,84.99,3.6
2025-10-14,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,26,1694.16,4.0931,84.99,14.03
2025-10-14,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,116,1627.48,137.5697,84.99,14.92
2025-10-14,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,91,12238.59,14.0967,70.452,11.71
2025-10-14,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,69,4177.26,7.8669,70.452,9.49
2025-10-14,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,29,3145.34,16.9897,70.452,6.83
2025-10-14,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,70,3108.0,3.3569,70.452,9.83
2025-10-14,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,30,751.8,22.5095,70.452,2.59
2025-10-14,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,80,9283.2,17.3559,28.068,13.07
2025-10-14,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,71,3182.22,3.8088,28.068,4.08
2025-10-14,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,131,9204.06,51.1143,28.068,18.49
2025-10-14,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,73,9254.94,5.2299,28.068,16.15
2025-10-14,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,143,10763.61,32.4898,28.068,3.3
2025-10-14,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,119,14926.17,10.5677,44.324,8.14
2025-10-14,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,50,5641.5,3.8485,44.324,4.36
2025-10-14,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,123,11541.09,45.4763,44.324,17.9
2025-10-14,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,194,26061.96,4.4561,44.324,18.11
2025-10-14,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,150,10449.0,116.0892,44.324,13.96
2025-10-15,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,174,11684.1,22.268,56.212,16.22
2025-10-15,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,76,4557.72,12.5837,56.212,16.49
2025-10-15,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,110,9990.2,1.9333,56.212,0.73
2025-10-15,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,179,1598.47,4.7588,56.212,13.33
2025-10-15,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,128,4012.8,166.251,56.212,18.64
2025-10-15,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,195,5641.35,9.8421,97.186,8.42
2025-10-15,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,169,13934.05,6.3272,97.186,8.64
2025-10-15,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,109,5857.66,41.3079,97.186,19.58
2025-10-15,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,183,22093.59,2.7725,97.186,8.92
2025-10-15,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,129,17844.57,27.8899,97.186,3.21
2025-10-15,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,164,22169.52,26.3241,82.454,18.34
2025-10-15,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,121,9125.82,0.0,82.454,0.0
2025-10-15,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,117,9715.68,12.9772,82.454,4.51
2025-10-15,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,198,16669.62,4.8155,82.454,13.75
2025-10-15,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,134,4933.88,101.1765,82.454,10.45
2025-10-15,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,157,9445.12,1.8096,115.364,1.7
2025-10-15,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,86,9825.5,6.8415,115.364,9.33
2025-10-15,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,159,22606.62,15.6617,115.364,6.51
2025-10-15,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,15,1938.45,4.1046,115.364,12.13
2025-10-15,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,11,1558.7,145.4036,115.364,15.22
2025-10-16,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,193,4170.73,16.9164,91.86,15.76
2025-10-16,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,37,3289.67,15.0008,91.86,16.52
2025-10-16,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,75,8715.0,15.1053,91.86,5.51
2025-10-16,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,52,4828.2,4.7578,91.86,14.91
2025-10-16,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,51,7388.88,11.6677,91.86,1.15
2025-10-16,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,42,3094.14,14.8796,51.516,11.67
2025-10-16,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,65,4707.95,11.372,51.516,15.78
2025-10-16,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,61,7728.09,10.1603,51.516,3.77
2025-10-16,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,169,4579.9,4.2885,51.516,15.81
2025-10-16,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,39,3384.42,8.7016,51.516,1.03
2025-10-16,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,27,3193.56,14.8003,129.176,11.8
2025-10-16,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,17,2425.73,5.2404,129.176,6.96
2025-10-16,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,148,1857.4,27.9539,129.176,10.71
2025-10-16,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,99,3713.49,4.3041,129.176,13.44
2025-10-16,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,176,1907.84,5.924,129.176,0.71
2025-10-16,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,107,4852.45,1.478,23.844,1.24
2025-10-16,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,30,2195.7,15.192,23.844,17.26
2025-10-16,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,64,4539.52,1.5988,23.844,0.64
2025-10-16,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,96,11076.48,2.0193,23.844,5.75
2025-10-16,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,117,4864.86,136.1401,23.844,19.25
2025-10-17,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,143,20733.57,19.5733,119.312,15.4
2025-10-17,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,147,17246.04,1.5545,119.312,1.98
2025-10-17,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,127,13660.12,39.7477,119.312,17.93
2025-10-17,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,121,3695.34,4.802,119.312,19.18
2025-10-17,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,79,7450.49,19.7545,119.312,2.66
2025-10-17,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,13,1666.47,0.6651,105.168,0.67
2025-10-17,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,102,9910.32,0.9723,105.168,1.16
2025-10-17,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,179,10512.67,13.9473,105.168,5.22
2025-10-17,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,139,13745.71,4.928,105.168,13.72
2025-10-17,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,135,2740.5,110.8928,105.168,13.87
2025-10-17,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,40,4818.0,12.27,44.248,10.86
2025-10-17,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,98,8060.5,4.5316,44.248,5.48
2025-10-17,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,188,21997.88,20.5534,44.248,8.98
2025-10-17,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,185,17031.1,2.0222,44.248,6.66
2025-10-17,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,154,18245.92,102.1484,44.248,13.22
2025-10-17,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,193,6515.68,16.2363,115.508,16.48
2025-10-17,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,170,6835.7,10.5775,115.508,13.83
2025-10-17,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,89,7875.61,21.2055,115.508,7.97
2025-10-17,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,106,6626.06,4.0138,115.508,11.77
2025-10-17,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,161,16927.54,98.1355,115.508,9.79
2025-10-18,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,175,18938.5,8.2012,155.308,8.11
2025-10-18,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,33,1572.78,0.9493,155.308,0.99
2025-10-18,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,114,8645.76,46.6517,155.308,16.9
2025-10-18,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,71,7464.94,4.0275,155.308,11.31
2025-10-18,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,124,14877.52,147.2152,155.308,17.76
2025-10-18,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,80,6847.2,15.9956,101.828,15.71
2025-10-18,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,31,1240.0,9.9307,101.828,13.12
2025-10-18,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,76,4130.6,23.6064,101.828,9.82
2025-10-18,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,162,17280.54,0.4995,101.828,1.87
2025-10-18,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,142,20230.74,54.8073,101.828,7.0
2025-10-18,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,17,1303.39,12.0704,62.3,0.87
2025-10-18,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,64,3612.8,5.2128,62.3,8.13
2025-10-18,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,128,11216.64,26.2649,62.3,12.47
2025-10-18,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,181,10850.95,0.2932,62.3,1.18
2025-10-18,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,93,2917.41,10.0783,62.3,1.24
2025-10-18,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,92,11822.0,21.5924,139.222,19.92
2025-10-18,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,125,5045.0,8.8318,139.222,13.09
2025-10-18,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,129,8792.64,37.3461,139.222,14.0
2025-10-18,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,197,17909.27,4.2959,139.222,15.72
2025-10-18,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,32,1454.08,18.7406,139.222,1.85
2025-10-19,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,191,15747.95,0.8989,153.306,0.64
2025-10-19,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,23,1960.52,2.0368,153.306,2.97
2025-10-19,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,85,3229.15,25.2804,153.306,11.85
2025-10-19,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,55,2685.65,2.0274,153.306,7.83
2025-10-19,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,80,928.0,55.2222,153.306,6.03
2025-10-19,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,80,8804.8,9.6341,65.52,6.77
2025-10-19,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,35,4400.55,2.8667,65.52,3.78
2025-10-19,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,186,5924.1,10.4012,65.52,4.45
2025-10-19,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,65,7286.5,2.1225,65.52,8.34
2025-10-19,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,144,13180.32,27.218,65.52,3.88
2025-10-19,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,69,1552.5,17.902,87.444,12.84
2025-10-19,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,200,16540.0,2.267,87.444,2.73
2025-10-19,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,100,10691.0,0.0,87.444,0.0
2025-10-19,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,79,3907.34,3.3802,87.444,12.56
2025-10-19,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,59,2994.25,119.7313,87.444,12.42
2025-10-19,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,104,7656.48,9.2601,103.128,7.09
2025-10-19,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,200,16962.0,9.6134,103.128,10.96
2025-10-19,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,113,11900.03,42.1888,103.128,15.96
2025-10-19,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,88,8911.76,0.0,103.128,0.0
2025-10-19,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,145,7951.8,113.6665,103.128,13.25
2025-10-20,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,123,5918.76,6.8766,89.632,7.05
2025-10-20,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,88,7695.6,3.518,89.632,4.79
2025-10-20,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,168,6336.96,12.3165,89.632,4.72
2025-10-20,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,143,8601.45,2.4829,89.632,9.43
2025-10-20,2025,10,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,160,23768.0,22.3821,89.632,2.67
2025-10-20,2025,10,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,87,1509.45,19.2892,64.742,18.02
2025-10-20,2025,10,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,116,10778.72,1.5966,64.742,1.93
2025-10-20,2025,10,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,185,2362.45,2.6909,64.742,1.07
2025-10-20,2025,10,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,48,5885.76,2.8388,64.742,9.17
2025-10-20,2025,10,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,73,1619.14,41.9985,64.742,5.12
2025-10-20,2025,10,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,132,2843.28,18.2299,140.024,18.49
2025-10-20,2025,10,4,Portland DC,Portland,West,Compostable Packaging,Packaging,28,2482.76,1.6682,140.024,2.54
2025-10-20,2025,10,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,97,3077.81,9.362,140.024,4.56
2025-10-20,2025,10,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,23,957.03,5.922,140.024,16.95
2025-10-20,2025,10,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,26,1640.6,48.0448,140.024,5.4
2025-10-20,2025,10,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,135,2683.8,7.3957,92.422,6.37
2025-10-20,2025,10,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,130,9673.3,15.8396,92.422,19.74
2025-10-20,2025,10,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,188,26675.32,11.2424,92.422,5.17
2025-10-20,2025,10,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,173,22650.89,4.5418,92.422,14.49
2025-10-20,2025,10,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,13,1147.12,199.7903,92.422,19.74
2025-10-21,2025,10,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,46,706.1,22.5481,86.602,18.68
2025-10-21,2025,10,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,162,18403.2,6.4827,86.602,7.65
2025-10-21,2025,10,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,149,5602.4,40.9565,86.602,15.18
2025-10-21,2025,10,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,48,6562.56,1.4626,86.602,4.54
