trans_date,wh_name,prod_name,category,waste_kg,co2_kg
20251216,Seattle Hub,Recycled Plastic Bottle,Beverage,17.99,5.5081
20251216,Seattle Hub,Bamboo Cutting Board,Kitchen,5.53,7.3971
20251216,Seattle Hub,Solar Phone Charger,Electronics,4.93,36.4489
20251216,Seattle Hub,Compostable Packaging,Packaging,5.04,4.2813
20251216,Portland DC,Organic Cotton T-Shirt,Apparel,9.09,21.0646
20251216,Portland DC,Recycled Plastic Bottle,Beverage,19.06,6.8432
20251216,Portland DC,Bamboo Cutting Board,Kitchen,16.98,23.2238
20251216,Portland DC,Solar Phone Charger,Electronics,5.08,36.4295
20251216,Portland DC,Compostable Packaging,Packaging,2.01,1.4176
20251216,Chicago Center,Organic Cotton T-Shirt,Apparel,13.78,28.5438
20251216,Chicago Center,Recycled Plastic Bottle,Beverage,0.98,0.3066
20251216,Chicago Center,Bamboo Cutting Board,Kitchen,18.0,20.5175
20251216,Chicago Center,Solar Phone Charger,Electronics,1.11,8.938
20251216,Chicago Center,Compostable Packaging,Packaging,12.03,8.1082
20251216,Atlanta South,Organic Cotton T-Shirt,Apparel,14.46,39.6499
20251216,Atlanta South,Recycled Plastic Bottle,Beverage,18.83,5.3752
20251216,Atlanta South,Bamboo Cutting Board,Kitchen,3.43,4.5484
20251216,Atlanta South,Solar Phone Charger,Electronics,19.19,195.2369
20251216,Atlanta South,Compostable Packaging,Packaging,12.79,11.1895
20251217,Seattle Hub,Organic Cotton T-Shirt,Apparel,17.63,49.3324
20251217,Seattle Hub,Recycled Plastic Bottle,Beverage,10.65,2.961
20251217,Seattle Hub,Bamboo Cutting Board,Kitchen,18.27,20.4216
20251217,Seattle Hub,Solar Phone Charger,Electronics,5.0,39.3519
20251217,Seattle Hub,Compostable Packaging,Packaging,9.18,8.6883
20251217,Portland DC,Organic Cotton T-Shirt,Apparel,11.43,23.7338
20251217,Portland DC,Recycled Plastic Bottle,Beverage,4.99,1.6684
20251217,Portland DC,Bamboo Cutting Board,Kitchen,19.74,27.7218
20251217,Portland DC,Solar Phone Charger,Electronics,13.65,123.7245
20251217,Portland DC,Compostable Packaging,Packaging,7.16,4.8527
20251217,Chicago Center,Organic Cotton T-Shirt,Apparel,3.39,8.4553
20251217,Chicago Center,Recycled Plastic Bottle,Beverage,4.01,1.1809
20251217,Chicago Center,Bamboo Cutting Board,Kitchen,15.43,20.0816
20251217,Chicago Center,Solar Phone Charger,Electronics,17.45,168.1328
20251217,Chicago Center,Compostable Packaging,Packaging,1.92,1.5452
20251217,Atlanta South,Organic Cotton T-Shirt,Apparel,8.74,18.5939
20251217,Atlanta South,Recycled Plastic Bottle,Beverage,6.22,1.7442
20251217,Atlanta South,Bamboo Cutting Board,Kitchen,12.37,12.5151
20251217,Atlanta South,Solar Phone Charger,Electronics,18.45,185.0484
20251217,Atlanta South,Compostable Packaging,Packaging,14.94,11.6445
20251218,Seattle Hub,Organic Cotton T-Shirt,Apparel,14.8,40.3109
20251218,Seattle Hub,Recycled Plastic Bottle,Beverage,-10.43,2.6938
20251218,Seattle Hub,Bamboo Cutting Board,Kitchen,13.64,16.0637
20251218,Seattle Hub,Solar Phone Charger,Electronics,14.59,113.0669
20251218,Seattle Hub,Compostable Packaging,Packaging,10.12,6.6332
20251218,Portland DC,Organic Cotton T-Shirt,Apparel,10.41,30.4809
20251218,Portland DC,Recycled Plastic Bottle,Beverage,15.27,5.412
20251218,Portland DC,Bamboo Cutting Board,Kitchen,17.71,23.2156
20251218,Portland DC,Solar Phone Charger,Electronics,17.65,138.8852
20251218,Portland DC,Compostable Packaging,Packaging,6.11,4.8619
20251218,Chicago Center,Organic Cotton T-Shirt,Apparel,18.81,42.4999
20251218,Chicago Center,Recycled Plastic Bottle,Beverage,5.02,1.3726
20251218,Chicago Center,Bamboo Cutting Board,Kitchen,10.42,10.8477
20251218,Chicago Center,Solar Phone Charger,Electronics,17.87,154.1987
20251218,Chicago Center,Compostable Packaging,Packaging,16.54,12.5415
20251218,Atlanta South,Organic Cotton T-Shirt,Apparel,8.82,21.5634
20251218,Atlanta South,Recycled Plastic Bottle,Beverage,18.4,5.9975
20251218,Atlanta South,Bamboo Cutting Board,Kitchen,17.83,21.3383
20251218,Atlanta South,Solar Phone Charger,Electronics,5.93,53.8066
20251218,Atlanta South,Compostable Packaging,Packaging,15.01,10.6748
20251219,Seattle Hub,Organic Cotton T-Shirt,Apparel,7.04,17.2724
20251219,Seattle Hub,Recycled Plastic Bottle,Beverage,1.94,0.6258
20251219,Seattle Hub,Bamboo Cutting Board,Kitchen,2.46,3.1942
20251219,Seattle Hub,Solar Phone Charger,Electronics,11.38,109.7938
20251219,Seattle Hub,Compostable Packaging,Packaging,12.73,9.149
20251219,Portland DC,Organic Cotton T-Shirt,Apparel,4.79,10.5173
20251219,Portland DC,Recycled Plastic Bottle,Beverage,4.15,1.2434
20251219,Portland DC,Bamboo Cutting Board,Kitchen,2.23,2.6935
20251219,Portland DC,Solar Phone Charger,Electronics,8.97,75.9611
20251219,Portland DC,Compostable Packaging,Packaging,1.26,1.0838
20251219,Chicago Center,Organic Cotton T-Shirt,Apparel,5.08,11.9314
20251219,Chicago Center,Recycled Plastic Bottle,Beverage,17.62,6.0064
20251219,Chicago Center,Bamboo Cutting Board,Kitchen,10.06,12.6999
20251219,Chicago Center,Solar Phone Charger,Electronics,6.26,47.2277
20251219,Chicago Center,Compostable Packaging,Packaging,15.4,11.9238
20251219,Atlanta South,Organic Cotton T-Shirt,Apparel,8.78,19.107
20251219,Atlanta South,Recycled Plastic Bottle,Beverage,7.28,2.095
20251219,Atlanta South,Bamboo Cutting Board,Kitchen,16.88,23.2053
20251219,Atlanta South,Solar Phone Charger,Electronics,1.06,8.1736
20251219,Atlanta South,Compostable Packaging,Packaging,8.48,6.9529
20251220,Seattle Hub,Organic Cotton T-Shirt,Apparel,8.52,23.9329
20251220,Seattle Hub,Recycled Plastic Bottle,Beverage,1.57,0.4683
20251220,Seattle Hub,Bamboo Cutting Board,Kitchen,1.39,1.6331
20251220,Seattle Hub,Solar Phone Charger,Electronics,10.95,103.4827
20251220,Seattle Hub,Compostable Packaging,Packaging,12.41,8.4555
20251220,Portland DC,Organic Cotton T-Shirt,Apparel,0.91,2.1651
20251220,Portland DC,Recycled Plastic Bottle,Beverage,7.38,2.4496
20251220,Portland DC,Bamboo Cutting Board,Kitchen,4.6,5.5983
20251220,Portland DC,Solar Phone Charger,Electronics,8.21,75.8652
20251220,Portland DC,Compostable Packaging,Packaging,7.79,6.0161
20251220,Chicago Center,Organic Cotton T-Shirt,Apparel,0.77,2.191
20251220,Chicago Center,Recycled Plastic Bottle,Beverage,10.28,3.4434
20251220,Chicago Center,Bamboo Cutting Board,Kitchen,0.97,1.2253
20251220,Chicago Center,Solar Phone Charger,Electronics,15.12,144.6105
20251220,Chicago Center,Compostable Packaging,Packaging,16.46,15.1517
20251220,Atlanta South,Organic Cotton T-Shirt,Apparel,10.34,27.9541
20251220,Atlanta South,Recycled Plastic Bottle,Beverage,14.98,4.569
20251220,Atlanta South,Bamboo Cutting Board,Kitchen,11.97,13.7384
20251220,Atlanta South,Solar Phone Charger,Electronics,15.8,130.2792
20251220,Atlanta South,Compostable Packaging,Packaging,9.45,6.3494
20251221,Seattle Hub,Organic Cotton T-Shirt,Apparel,7.84,19.0476
20251221,Seattle Hub,Recycled Plastic Bottle,Beverage,5.93,1.6256
20251221,Seattle Hub,Bamboo Cutting Board,Kitchen,7.96,11.4362
20251221,Seattle Hub,Solar Phone Charger,Electronics,15.37,141.8585
20251221,Seattle Hub,Compostable Packaging,Packaging,0.99,0.8779
20251221,Portland DC,Organic Cotton T-Shirt,Apparel,2.62,6.0538
20251221,Portland DC,Recycled Plastic Bottle,Beverage,2.13,0.6546
20251221,Portland DC,Bamboo Cutting Board,Kitchen,12.07,12.0732
20251221,Portland DC,Solar Phone Charger,Electronics,10.71,103.403
20251221,Portland DC,Compostable Packaging,Packaging,10.12,7.8106
20251221,Chicago Center,Organic Cotton T-Shirt,Apparel,1.21,3.2537
20251221,Chicago Center,Recycled Plastic Bottle,Beverage,5.73,1.5191
20251221,Chicago Center,Bamboo Cutting Board,Kitchen,10.25,14.5606
20251221,Chicago Center,Solar Phone Charger,Electronics,9.92,86.1685
20251221,Chicago Center,Compostable Packaging,Packaging,18.46,14.3291
20251221,Atlanta South,Organic Cotton T-Shirt,Apparel,0.77,1.9404
20251221,Atlanta South,Recycled Plastic Bottle,Beverage,17.46,4.4286
20251221,Atlanta South,Bamboo Cutting Board,Kitchen,12.71,15.402
20251221,Atlanta South,Solar Phone Charger,Electronics,8.65,59.0923
20251221,Atlanta South,Compostable Packaging,Packaging,14.54,13.4011
20251222,Seattle Hub,Organic Cotton T-Shirt,Apparel,17.85,45.764
20251222,Seattle Hub,Recycled Plastic Bottle,Beverage,13.86,4.6616
20251222,Seattle Hub,Bamboo Cutting Board,Kitchen,12.29,14.5835
20251222,Seattle Hub,Solar Phone Charger,Electronics,15.06,153.4167
20251222,Seattle Hub,Compostable Packaging,Packaging,14.44,11.4313
20251222,Portland DC,Organic Cotton T-Shirt,Apparel,-9.67,28.9453
20251222,Portland DC,Recycled Plastic Bottle,Beverage,4.39,1.103
20251222,Portland DC,Bamboo Cutting Board,Kitchen,12.69,15.8033
20251222,Portland DC,Solar Phone Charger,Electronics,-17.73,141.3587
20251222,Portland DC,Compostable Packaging,Packaging,6.04,5.6274
20251222,Chicago Center,Organic Cotton T-Shirt,Apparel,7.66,21.1951
20251222,Chicago Center,Recycled Plastic Bottle,Beverage,13.01,3.4387
20251222,Chicago Center,Bamboo Cutting Board,Kitchen,4.72,4.9352
20251222,Chicago Center,Solar Phone Charger,Electronics,10.69,96.129
20251222,Chicago Center,Compostable Packaging,Packaging,17.14,14.2867
20251222,Atlanta South,Organic Cotton T-Shirt,Apparel,12.51,
20251222,Atlanta South,Recycled Plastic Bottle,Beverage,5.02,1.3352
20251222,Atlanta South,Bamboo Cutting Board,Kitchen,-3.29,3.9093
20251222,Atlanta South,Solar Phone Charger,Electronics,19.41,141.0275
20251222,Atlanta South,Compostable Packaging,Packaging,9.7,7.1471
20251223,Seattle Hub,Organic Cotton T-Shirt,Apparel,8.17,22.6629
20251223,Seattle Hub,Recycled Plastic Bottle,Beverage,16.85,4.6849
20251223,Seattle Hub,Bamboo Cutting Board,Kitchen,4.67,4.8556
20251223,Seattle Hub,Solar Phone Charger,Electronics,3.29,27.263
20251223,Seattle Hub,Compostable Packaging,Packaging,5.39,3.657
20251223,Portland DC,Organic Cotton T-Shirt,Apparel,3.97,11.3786
20251223,Portland DC,Recycled Plastic Bottle,Beverage,7.25,2.1089
20251223,Portland DC,Bamboo Cutting Board,Kitchen,18.45,19.4034
20251223,Portland DC,Solar Phone Charger,Electronics,19.91,148.6449
20251223,Portland DC,Compostable Packaging,Packaging,11.93,8.8891
20251223,Chicago Center,Organic Cotton T-Shirt,Apparel,10.3,20.7338
20251223,Chicago Center,Recycled Plastic Bottle,Beverage,13.01,3.7442
20251223,Chicago Center,Bamboo Cutting Board,Kitchen,5.85,5.7767
20251223,Chicago Center,Solar Phone Charger,Electronics,14.5,121.8109
20251223,Chicago Center,Compostable Packaging,Packaging,3.89,3.4231
20251223,Atlanta South,Organic Cotton T-Shirt,Apparel,2.53,5.9949
20251223,Atlanta South,Recycled Plastic Bottle,Beverage,14.26,3.7251
20251223,Atlanta South,Bamboo Cutting Board,Kitchen,16.76,17.0504
20251223,Atlanta South,Solar Phone Charger,Electronics,6.63,64.4226
20251223,Atlanta South,Compostable Packaging,Packaging,13.27,11.6243
20251224,Seattle Hub,Organic Cotton T-Shirt,Apparel,18.04,52.2752
20251224,Seattle Hub,Recycled Plastic Bottle,Beverage,-14.58,4.14
20251224,Seattle Hub,Bamboo Cutting Board,Kitchen,8.62,11.038
20251224,Seattle Hub,Solar Phone Charger,Electronics,15.35,112.0788
20251224,Seattle Hub,Compostable Packaging,Packaging,1.37,1.1436
20251224,Portland DC,Organic Cotton T-Shirt,Apparel,12.89,36.635
20251224,Portland DC,Recycled Plastic Bottle,Beverage,11.43,2.9047
20251224,Portland DC,Bamboo Cutting Board,Kitchen,2.18,3.0662
20251224,Portland DC,Solar Phone Charger,Electronics,4.06,28.8009
20251224,Portland DC,Compostable Packaging,Packaging,-0.89,0.6178
20251224,Chicago Center,Organic Cotton T-Shirt,Apparel,9.48,27.2758
20251224,Chicago Center,Recycled Plastic Bottle,Beverage,13.78,4.866
20251224,Chicago Center,Bamboo Cutting Board,Kitchen,14.89,16.5135
20251224,Chicago Center,Solar Phone Charger,Electronics,5.94,51.8035
20251224,Chicago Center,Compostable Packaging,Packaging,5.82,4.0958
20251224,Atlanta South,Organic Cotton T-Shirt,Apparel,9.07,18.9782
20251224,Atlanta South,Recycled Plastic Bottle,Beverage,15.56,4.711
20251224,Atlanta South,Bamboo Cutting Board,Kitchen,3.82,5.4085
20251224,Atlanta South,Solar Phone Charger,Electronics,11.59,117.9719
20251224,Atlanta South,Compostable Packaging,Packaging,13.8,10.1069
20251225,Seattle Hub,Organic Cotton T-Shirt,Apparel,11.26,30.8877
20251225,Seattle Hub,Recycled Plastic Bottle,Beverage,4.61,1.2271
20251225,Seattle Hub,Bamboo Cutting Board,Kitchen,10.58,13.3618
20251225,Seattle Hub,Solar Phone Charger,Electronics,6.8,59.2743
20251225,Seattle Hub,Compostable Packaging,Packaging,6.79,4.5729
20251225,Portland DC,Organic Cotton T-Shirt,Apparel,3.6,8.9118
20251225,Portland DC,Recycled Plastic Bottle,Beverage,4.15,1.1743
20251225,Portland DC,Bamboo Cutting Board,Kitchen,15.16,17.7482
20251225,Portland DC,Solar Phone Charger,Electronics,14.04,130.3649
20251225,Portland DC,Compostable Packaging,Packaging,14.61,12.1599
20251225,Chicago Center,Organic Cotton T-Shirt,Apparel,1.28,3.7491
20251225,Chicago Center,Recycled Plastic Bottle,Beverage,18.57,4.6971
20251225,Chicago Center,Bamboo Cutting Board,Kitchen,11.76,14.6374
20251225,Chicago Center,Solar Phone Charger,Electronics,6.36,56.1543
20251225,Chicago Center,Compostable Packaging,Packaging,19.05,15.6545
20251225,Atlanta South,Organic Cotton T-Shirt,Apparel,15.88,32.6143
20251225,Atlanta South,Recycled Plastic Bottle,Beverage,3.26,0.9178
20251225,Atlanta South,Bamboo Cutting Board,Kitchen,13.34,14.0896
20251225,Atlanta South,Solar Phone Charger,Electronics,4.1,39.8372
20251225,Atlanta South,Compostable Packaging,Packaging,3.51,
20251226,Seattle Hub,Organic Cotton T-Shirt,Apparel,3.61,7.5807
20251226,Seattle Hub,Recycled Plastic Bottle,Beverage,4.64,1.3766
20251226,Seattle Hub,Bamboo Cutting Board,Kitchen,5.23,7.3227
20251226,Seattle Hub,Solar Phone Charger,Electronics,18.74,152.911
20251226,Seattle Hub,Compostable Packaging,Packaging,13.66,12.5571
20251226,Portland DC,Organic Cotton T-Shirt,Apparel,7.26,19.3833
20251226,Portland DC,Recycled Plastic Bottle,Beverage,17.77,4.6447
20251226,Portland DC,Bamboo Cutting Board,Kitchen,10.28,9.8767
20251226,Portland DC,Solar Phone Charger,Electronics,2.01,15.2403
20251226,Portland DC,Compostable Packaging,Packaging,6.39,4.2795
20251226,Chicago Center,Organic Cotton T-Shirt,Apparel,3.44,7.9502
20251226,Chicago Center,Recycled Plastic Bottle,Beverage,5.59,1.9822
20251226,Chicago Center,Bamboo Cutting Board,Kitchen,10.59,10.7074
20251226,Chicago Center,Solar Phone Charger,Electronics,14.79,133.553
20251226,Chicago Center,Compostable Packaging,Packaging,3.64,2.4796
20251226,Atlanta South,Organic Cotton T-Shirt,Apparel,0.73,1.9373
20251226,Atlanta South,Recycled Plastic Bottle,Beverage,1.56,0.454
20251226,Atlanta South,Bamboo Cutting Board,Kitchen,16.24,22.6701
20251226,Atlanta South,Solar Phone Charger,Electronics,14.38,139.0571
20251226,Atlanta South,Compostable Packaging,Packaging,3.99,3.095
20251227,Seattle Hub,Organic Cotton T-Shirt,Apparel,2.06,4.1343
20251227,Seattle Hub,Recycled Plastic Bottle,Beverage,5.53,1.6689
20251227,Seattle Hub,Bamboo Cutting Board,Kitchen,8.98,10.6241
20251227,Seattle Hub,Solar Phone Charger,Electronics,9.47,66.0083
20251227,Seattle Hub,Compostable Packaging,Packaging,8.8,7.5328
20251227,Portland DC,Organic Cotton T-Shirt,Apparel,5.71,13.0944
20251227,Portland DC,Recycled Plastic Bottle,Beverage,6.3,1.5389
20251227,Portland DC,Bamboo Cutting Board,Kitchen,10.86,12.491
20251227,Portland DC,Solar Phone Charger,Electronics,2.96,21.5837
20251227,Portland DC,Compostable Packaging,Packaging,7.24,5.6948
20251227,Chicago Center,Organic Cotton T-Shirt,Apparel,18.12,53.1327
20251227,Chicago Center,Recycled Plastic Bottle,Beverage,1.29,0.3602
20251227,Chicago Center,Bamboo Cutting Board,Kitchen,14.61,19.7233
20251227,Chicago Center,Solar Phone Charger,Electronics,14.65,116.4445
20251227,Chicago Center,Compostable Packaging,Packaging,8.31,5.8075
20251227,Atlanta South,Organic Cotton T-Shirt,Apparel,14.98,31.1477
20251227,Atlanta South,Recycled Plastic Bottle,Beverage,15.98,4.9299
20251227,Atlanta South,Bamboo Cutting Board,Kitchen,11.01,14.7643
20251227,Atlanta South,Solar Phone Charger,Electronics,11.68,87.9704
20251227,Atlanta South,Compostable Packaging,Packaging,13.93,9.743
20251228,Seattle Hub,Organic Cotton T-Shirt,Apparel,8.27,
20251228,Seattle Hub,Recycled Plastic Bottle,Beverage,4.54,1.5157
20251228,Seattle Hub,Bamboo Cutting Board,Kitchen,9.52,12.7504
20251228,Seattle Hub,Solar Phone Charger,Electronics,4.88,44.9479
20251228,Seattle Hub,Compostable Packaging,Packaging,14.7,12.2742
20251228,Portland DC,Organic Cotton T-Shirt,Apparel,12.11,30.7771
20251228,Portland DC,Recycled Plastic Bottle,Beverage,7.19,2.0014
20251228,Portland DC,Bamboo Cutting Board,Kitchen,17.16,20.5836
20251228,Portland DC,Solar Phone Charger,Electronics,8.11,66.2586
20251228,Portland DC,Compostable Packaging,Packaging,2.03,1.6153
20251228,Chicago Center,Organic Cotton T-Shirt,Apparel,15.09,38.1715
20251228,Chicago Center,Recycled Plastic Bottle,Beverage,9.3,2.7536
20251228,Chicago Center,Bamboo Cutting Board,Kitchen,12.67,15.5986
20251228,Chicago Center,Solar Phone Charger,Electronics,15.15,117.6431
20251228,Chicago Center,Compostable Packaging,Packaging,7.82,6.3501
20251228,Atlanta South,Organic Cotton T-Shirt,Apparel,2.91,6.9716
20251228,Atlanta South,Recycled Plastic Bottle,Beverage,6.14,2.1109
20251228,Atlanta South,Bamboo Cutting Board,Kitchen,19.59,23.9788
20251228,Atlanta South,Solar Phone Charger,Electronics,18.06,139.9323
20251228,Atlanta South,Compostable Packaging,Packaging,13.45,11.5642
20251229,Seattle Hub,Organic Cotton T-Shirt,Apparel,10.29,26.0595
20251229,Seattle Hub,Recycled Plastic Bottle,Beverage,15.26,4.1866
20251229,Seattle Hub,Bamboo Cutting Board,Kitchen,-17.53,20.195
20251229,Seattle Hub,Solar Phone Charger,Electronics,15.38,138.8975
20251229,Seattle Hub,Compostable Packaging,Packaging,11.81,9.1385
20251229,Portland DC,Organic Cotton T-Shirt,Apparel,1.07,2.3799
20251229,Portland DC,Recycled Plastic Bottle,Beverage,2.07,0.6385
20251229,Portland DC,Bamboo Cutting Board,Kitchen,12.39,12.8844
20251229,Portland DC,Solar Phone Charger,Electronics,19.06,131.0803
20251229,Portland DC,Compostable Packaging,Packaging,8.09,6.5013
20251229,Chicago Center,Organic Cotton T-Shirt,Apparel,9.43,25.6785
20251229,Chicago Center,Recycled Plastic Bottle,Beverage,14.4,3.8012
20251229,Chicago Center,Bamboo Cutting Board,Kitchen,1.1,1.361
20251229,Chicago Center,Solar Phone Charger,Electronics,9.15,69.745
20251229,Chicago Center,Compostable Packaging,Packaging,13.01,11.6723
20251229,Atlanta South,Organic Cotton T-Shirt,Apparel,18.22,40.9014
20251229,Atlanta South,Recycled Plastic Bottle,Beverage,15.1,4.8598
20251229,Atlanta South,Bamboo Cutting Board,Kitchen,9.67,11.0717
20251229,Atlanta South,Solar Phone Charger,Electronics,17.73,152.956
20251229,Atlanta South,Compostable Packaging,Packaging,19.79,17.1921
