date,warehouse_id,warehouse_name,product_id,product_name,units_sold,revenue
2025-12-16,2,Portland DC,3,Bamboo Cutting Board,102,4213.62
2025-12-16,2,Portland DC,4,Solar Phone Charger,105,10641.75
2025-12-16,2,Portland DC,5,Compostable Packaging,176,5104.0
2025-12-16,3,Chicago Center,1,Organic Cotton T-Shirt,111,10623.81
2025-12-16,3,Chicago Center,2,Recycled Plastic Bottle,195,20751.9
2025-12-16,3,Chicago Center,3,Bamboo Cutting Board,69,4639.56
2025-12-16,3,Chicago Center,4,Solar Phone Charger,33,3532.32
2025-12-16,3,Chicago Center,5,Compostable Packaging,10,359.5
2025-12-16,4,Atlanta South,1,Organic Cotton T-Shirt,29,702.96
2025-12-16,4,Atlanta South,2,Recycled Plastic Bottle,67,5381.44
2025-12-16,4,Atlanta South,3,Bamboo Cutting Board,123,781.05
2025-12-16,4,Atlanta South,4,Solar Phone Charger,188,10306.16
2025-12-16,4,Atlanta South,5,Compostable Packaging,40,5931.2
2025-12-17,1,Seattle Hub,1,Organic Cotton T-Shirt,118,12464.34
2025-12-17,1,Seattle Hub,2,Recycled Plastic Bottle,132,2015.64
2025-12-17,1,Seattle Hub,3,Bamboo Cutting Board,108,1938.6
2025-12-17,1,Seattle Hub,4,Solar Phone Charger,36,718.56
2025-12-17,1,Seattle Hub,5,Compostable Packaging,104,13804.96
2025-12-17,2,Portland DC,1,Organic Cotton T-Shirt,45,2722.05
2025-12-17,2,Portland DC,2,Recycled Plastic Bottle,44,4313.32
2025-12-17,2,Portland DC,3,Bamboo Cutting Board,183,4704.93
2025-12-17,2,Portland DC,4,Solar Phone Charger,145,12568.6
2025-12-17,2,Portland DC,5,Compostable Packaging,166,16475.5
2025-12-17,3,Chicago Center,1,Organic Cotton T-Shirt,122,6822.24
2025-12-17,3,Chicago Center,2,Recycled Plastic Bottle,64,6148.48
2025-12-17,3,Chicago Center,3,Bamboo Cutting Board,48,6642.24
2025-12-17,3,Chicago Center,4,Solar Phone Charger,167,17459.85
2025-12-17,3,Chicago Center,5,Compostable Packaging,65,1142.05
2025-12-17,4,Atlanta South,1,Organic Cotton T-Shirt,35,885.5
2025-12-17,4,Atlanta South,2,Recycled Plastic Bottle,41,3710.09
2025-12-17,4,Atlanta South,3,Bamboo Cutting Board,108,6044.76
2025-12-17,4,Atlanta South,4,Solar Phone Charger,119,6021.4
2025-12-17,4,Atlanta South,5,Compostable Packaging,45,1841.85
2025-12-18,1,Seattle Hub,1,Organic Cotton T-Shirt,175,3013.5
2025-12-18,1,Seattle Hub,2,Recycled Plastic Bottle,151,13913.14
2025-12-18,1,Seattle Hub,3,Bamboo Cutting Board,194,18061.4
2025-12-18,1,Seattle Hub,4,Solar Phone Charger,186,1653.54
2025-12-18,1,Seattle Hub,5,Compostable Packaging,178,23494.22
2025-12-18,2,Portland DC,1,Organic Cotton T-Shirt,62,4964.34
2025-12-18,2,Portland DC,2,Recycled Plastic Bottle,140,4529.0
2025-12-18,2,Portland DC,3,Bamboo Cutting Board,110,5263.5
2025-12-18,2,Portland DC,4,Solar Phone Charger,23,2728.95
2025-12-18,2,Portland DC,5,Compostable Packaging,71,5449.96
2025-12-18,3,Chicago Center,1,Organic Cotton T-Shirt,38,1518.48
2025-12-18,3,Chicago Center,2,Recycled Plastic Bottle,173,15763.76
2025-12-18,3,Chicago Center,3,Bamboo Cutting Board,145,19411.15
2025-12-18,3,Chicago Center,4,Solar Phone Charger,13,1925.3
2025-12-18,3,Chicago Center,5,Compostable Packaging,91,2196.74
2025-12-18,4,Atlanta South,1,Organic Cotton T-Shirt,155,10234.65
2025-12-18,4,Atlanta South,2,Recycled Plastic Bottle,149,15500.47
2025-12-18,4,Atlanta South,3,Bamboo Cutting Board,130,18642.0
2025-12-18,4,Atlanta South,4,Solar Phone Charger,28,207.76
2025-12-18,4,Atlanta South,5,Compostable Packaging,27,189.0
2025-12-19,1,Seattle Hub,1,Organic Cotton T-Shirt,65,700.05
2025-12-19,1,Seattle Hub,2,Recycled Plastic Bottle,25,3564.0
2025-12-19,1,Seattle Hub,3,Bamboo Cutting Board,111,8709.06
2025-12-19,1,Seattle Hub,4,Solar Phone Charger,170,18416.1
2025-12-19,1,Seattle Hub,5,Compostable Packaging,116,7704.72
2025-12-19,2,Portland DC,1,Organic Cotton T-Shirt,112,1898.4
2025-12-19,2,Portland DC,2,Recycled Plastic Bottle,147,12195.12
2025-12-19,2,Portland DC,3,Bamboo Cutting Board,49,2216.27
2025-12-19,2,Portland DC,4,Solar Phone Charger,89,1464.94
2025-12-19,2,Portland DC,5,Compostable Packaging,62,9069.36
2025-12-19,3,Chicago Center,1,Organic Cotton T-Shirt,49,4056.22
2025-12-19,3,Chicago Center,2,Recycled Plastic Bottle,110,9903.3
2025-12-19,3,Chicago Center,3,Bamboo Cutting Board,176,18260.0
2025-12-19,3,Chicago Center,4,Solar Phone Charger,26,1299.22
2025-12-19,3,Chicago Center,5,Compostable Packaging,121,13411.64
2025-12-19,4,Atlanta South,1,Organic Cotton T-Shirt,71,951.4
2025-12-19,4,Atlanta South,2,Recycled Plastic Bottle,32,4450.24
2025-12-19,4,Atlanta South,3,Bamboo Cutting Board,39,2758.86
2025-12-19,4,Atlanta South,4,Solar Phone Charger,165,2141.7
2025-12-19,4,Atlanta South,5,Compostable Packaging,180,20259.0
2025-12-20,1,Seattle Hub,1,Organic Cotton T-Shirt,199,6063.53
2025-12-20,1,Seattle Hub,2,Recycled Plastic Bottle,13,1399.45
2025-12-20,1,Seattle Hub,3,Bamboo Cutting Board,189,1256.85
2025-12-20,1,Seattle Hub,4,Solar Phone Charger,137,19617.03
2025-12-20,1,Seattle Hub,5,Compostable Packaging,143,11440.0
2025-12-20,2,Portland DC,1,Organic Cotton T-Shirt,194,8262.46
2025-12-20,2,Portland DC,2,Recycled Plastic Bottle,105,2457.0
2025-12-20,2,Portland DC,3,Bamboo Cutting Board,78,8679.84
2025-12-20,2,Portland DC,4,Solar Phone Charger,40,4674.4
2025-12-20,2,Portland DC,5,Compostable Packaging,17,910.86
2025-12-20,3,Chicago Center,1,Organic Cotton T-Shirt,119,5288.36
2025-12-20,3,Chicago Center,2,Recycled Plastic Bottle,26,1121.38
2025-12-20,3,Chicago Center,3,Bamboo Cutting Board,157,15070.43
2025-12-20,3,Chicago Center,4,Solar Phone Charger,137,9727.0
2025-12-20,3,Chicago Center,5,Compostable Packaging,102,1330.08
2025-12-20,4,Atlanta South,1,Organic Cotton T-Shirt,155,4526.0
2025-12-20,4,Atlanta South,2,Recycled Plastic Bottle,50,2099.5
2025-12-20,4,Atlanta South,3,Bamboo Cutting Board,36,4848.12
2025-12-20,4,Atlanta South,4,Solar Phone Charger,182,19983.6
2025-12-20,4,Atlanta South,5,Compostable Packaging,68,7643.88
2025-12-21,1,Seattle Hub,1,Organic Cotton T-Shirt,10,113.9
2025-12-21,1,Seattle Hub,2,Recycled Plastic Bottle,13,525.98
2025-12-21,1,Seattle Hub,3,Bamboo Cutting Board,130,7511.4
2025-12-21,1,Seattle Hub,4,Solar Phone Charger,48,1485.6
2025-12-21,1,Seattle Hub,5,Compostable Packaging,19,1618.23
2025-12-21,2,Portland DC,1,Organic Cotton T-Shirt,192,21580.8
2025-12-21,2,Portland DC,2,Recycled Plastic Bottle,117,4393.35
2025-12-21,2,Portland DC,3,Bamboo Cutting Board,73,4771.28
2025-12-21,2,Portland DC,4,Solar Phone Charger,194,9969.66
2025-12-21,2,Portland DC,5,Compostable Packaging,29,2548.23
2025-12-21,3,Chicago Center,1,Organic Cotton T-Shirt,40,3112.0
2025-12-21,3,Chicago Center,2,Recycled Plastic Bottle,23,713.0
2025-12-21,3,Chicago Center,3,Bamboo Cutting Board,142,20918.02
2025-12-21,3,Chicago Center,4,Solar Phone Charger,112,1678.88
2025-12-21,3,Chicago Center,5,Compostable Packaging,129,16843.53
2025-12-21,4,Atlanta South,1,Organic Cotton T-Shirt,89,4668.94
2025-12-21,4,Atlanta South,2,Recycled Plastic Bottle,151,10755.73
2025-12-21,4,Atlanta South,3,Bamboo Cutting Board,104,3546.4
2025-12-21,4,Atlanta South,4,Solar Phone Charger,154,18287.5
2025-12-21,4,Atlanta South,5,Compostable Packaging,199,18962.71
2025-12-22,1,Seattle Hub,1,Organic Cotton T-Shirt,128,7475.2
2025-12-22,1,Seattle Hub,2,Recycled Plastic Bottle,136,20356.48
2025-12-22,1,Seattle Hub,3,Bamboo Cutting Board,60,6672.6
2025-12-22,1,Seattle Hub,4,Solar Phone Charger,149,17175.23
2025-12-22,1,Seattle Hub,5,Compostable Packaging,72,1931.76
2025-12-22,2,Portland DC,1,Organic Cotton T-Shirt,114,965.58
2025-12-22,2,Portland DC,2,Recycled Plastic Bottle,148,8174.04
2025-12-22,2,Portland DC,3,Bamboo Cutting Board,187,24719.53
2025-12-22,2,Portland DC,4,Solar Phone Charger,95,494.95
2025-12-22,2,Portland DC,5,Compostable Packaging,178,10601.68
2025-12-22,3,Chicago Center,1,Organic Cotton T-Shirt,198,21869.1
2025-12-22,3,Chicago Center,2,Recycled Plastic Bottle,36,1251.0
2025-12-22,3,Chicago Center,3,Bamboo Cutting Board,70,4610.9
2025-12-22,3,Chicago Center,4,Solar Phone Charger,25,3650.5
2025-12-22,3,Chicago Center,5,Compostable Packaging,46,4976.74
2025-12-22,4,Atlanta South,1,Organic Cotton T-Shirt,33,375.21
2025-12-22,4,Atlanta South,2,Recycled Plastic Bottle,69,9322.59
2025-12-22,4,Atlanta South,3,Bamboo Cutting Board,143,9279.27
2025-12-22,4,Atlanta South,4,Solar Phone Charger,105,7505.4
2025-12-22,4,Atlanta South,5,Compostable Packaging,31,2765.51
2025-12-23,1,Seattle Hub,1,Organic Cotton T-Shirt,139,3386.04
2025-12-23,1,Seattle Hub,2,Recycled Plastic Bottle,110,1743.5
2025-12-23,1,Seattle Hub,3,Bamboo Cutting Board,155,2174.65
2025-12-23,1,Seattle Hub,4,Solar Phone Charger,179,25920.99
2025-12-23,1,Seattle Hub,5,Compostable Packaging,70,3310.3
2025-12-23,2,Portland DC,1,Organic Cotton T-Shirt,90,12535.2
2025-12-23,2,Portland DC,2,Recycled Plastic Bottle,110,11727.1
2025-12-23,2,Portland DC,3,Bamboo Cutting Board,198,10357.38
2025-12-23,2,Portland DC,4,Solar Phone Charger,125,5553.75
2025-12-23,2,Portland DC,5,Compostable Packaging,29,4112.78
2025-12-23,3,Chicago Center,1,Organic Cotton T-Shirt,44,5195.96
2025-12-23,3,Chicago Center,2,Recycled Plastic Bottle,159,3307.2
2025-12-23,3,Chicago Center,3,Bamboo Cutting Board,37,1066.71
2025-12-23,3,Chicago Center,4,Solar Phone Charger,129,6518.37
2025-12-23,3,Chicago Center,5,Compostable Packaging,40,3308.4
2025-12-23,4,Atlanta South,1,Organic Cotton T-Shirt,63,4443.39
2025-12-23,4,Atlanta South,2,Recycled Plastic Bottle,128,5559.04
2025-12-23,4,Atlanta South,3,Bamboo Cutting Board,40,724.4
2025-12-23,4,Atlanta South,4,Solar Phone Charger,185,9085.35
2025-12-23,4,Atlanta South,5,Compostable Packaging,190,20149.5
2025-12-24,1,Seattle Hub,1,Organic Cotton T-Shirt,20,723.6
2025-12-24,1,Seattle Hub,2,Recycled Plastic Bottle,93,2465.43
2025-12-24,1,Seattle Hub,3,Bamboo Cutting Board,192,7870.08
2025-12-24,1,Seattle Hub,4,Solar Phone Charger,101,6308.46
2025-12-24,1,Seattle Hub,5,Compostable Packaging,22,2270.18
2025-12-24,2,Portland DC,1,Organic Cotton T-Shirt,76,9417.16
2025-12-24,2,Portland DC,2,Recycled Plastic Bottle,54,513.54
2025-12-24,2,Portland DC,3,Bamboo Cutting Board,113,14567.96
2025-12-24,2,Portland DC,4,Solar Phone Charger,152,17247.44
2025-12-24,2,Portland DC,5,Compostable Packaging,73,1368.02
2025-12-24,3,Chicago Center,1,Organic Cotton T-Shirt,36,4376.52
2025-12-24,3,Chicago Center,2,Recycled Plastic Bottle,45,1017.45
2025-12-24,3,Chicago Center,3,Bamboo Cutting Board,25,3135.0
2025-12-24,3,Chicago Center,4,Solar Phone Charger,66,1580.7
2025-12-24,3,Chicago Center,5,Compostable Packaging,112,6604.64
2025-12-24,4,Atlanta South,1,Organic Cotton T-Shirt,171,24102.45
2025-12-24,4,Atlanta South,2,Recycled Plastic Bottle,31,2772.64
2025-12-24,4,Atlanta South,3,Bamboo Cutting Board,76,10490.28
2025-12-24,4,Atlanta South,4,Solar Phone Charger,29,236.64
2025-12-24,4,Atlanta South,5,Compostable Packaging,26,875.42
2025-12-25,1,Seattle Hub,1,Organic Cotton T-Shirt,175,12127.5
2025-12-25,1,Seattle Hub,2,Recycled Plastic Bottle,42,770.28
2025-12-25,1,Seattle Hub,3,Bamboo Cutting Board,94,2140.38
2025-12-25,1,Seattle Hub,4,Solar Phone Charger,128,1579.52
2025-12-25,1,Seattle Hub,5,Compostable Packaging,156,10578.36
2025-12-25,2,Portland DC,1,Organic Cotton T-Shirt,195,12142.65
2025-12-25,2,Portland DC,2,Recycled Plastic Bottle,17,1028.5
2025-12-25,2,Portland DC,3,Bamboo Cutting Board,119,3577.14
2025-12-25,2,Portland DC,4,Solar Phone Charger,64,8748.8
2025-12-25,2,Portland DC,5,Compostable Packaging,80,3646.4
2025-12-25,3,Chicago Center,1,Organic Cotton T-Shirt,48,480.96
2025-12-25,3,Chicago Center,2,Recycled Plastic Bottle,168,15869.28
2025-12-25,3,Chicago Center,3,Bamboo Cutting Board,175,8363.25
2025-12-25,3,Chicago Center,4,Solar Phone Charger,115,15295.0
2025-12-25,3,Chicago Center,5,Compostable Packaging,132,1826.88
2025-12-25,4,Atlanta South,1,Organic Cotton T-Shirt,81,4903.74
2025-12-25,4,Atlanta South,2,Recycled Plastic Bottle,117,3968.64
2025-12-25,4,Atlanta South,3,Bamboo Cutting Board,144,5922.72
2025-12-25,4,Atlanta South,4,Solar Phone Charger,149,17917.25
2025-12-25,4,Atlanta South,5,Compostable Packaging,107,12666.66
2025-12-26,1,Seattle Hub,1,Organic Cotton T-Shirt,101,7529.55
2025-12-26,1,Seattle Hub,2,Recycled Plastic Bottle,134,7353.92
2025-12-26,1,Seattle Hub,3,Bamboo Cutting Board,154,11988.9
2025-12-26,1,Seattle Hub,4,Solar Phone Charger,109,4818.89
2025-12-26,1,Seattle Hub,5,Compostable Packaging,16,819.84
2025-12-26,2,Portland DC,1,Organic Cotton T-Shirt,66,610.5
2025-12-26,2,Portland DC,2,Recycled Plastic Bottle,81,1093.5
2025-12-26,2,Portland DC,3,Bamboo Cutting Board,130,10630.1
2025-12-26,2,Portland DC,4,Solar Phone Charger,159,23840.46
2025-12-26,2,Portland DC,5,Compostable Packaging,50,976.0
2025-12-26,3,Chicago Center,1,Organic Cotton T-Shirt,178,7114.66
2025-12-26,3,Chicago Center,2,Recycled Plastic Bottle,146,18010.56
2025-12-26,3,Chicago Center,3,Bamboo Cutting Board,198,2595.78
2025-12-26,3,Chicago Center,4,Solar Phone Charger,66,5839.68
2025-12-26,3,Chicago Center,5,Compostable Packaging,109,6153.05
2025-12-26,4,Atlanta South,1,Organic Cotton T-Shirt,54,1648.62
2025-12-26,4,Atlanta South,2,Recycled Plastic Bottle,161,8228.71
2025-12-26,4,Atlanta South,3,Bamboo Cutting Board,198,21019.68
2025-12-26,4,Atlanta South,4,Solar Phone Charger,161,1463.49
2025-12-26,4,Atlanta South,5,Compostable Packaging,189,10582.11
2025-12-27,1,Seattle Hub,1,Organic Cotton T-Shirt,155,13441.6
2025-12-27,1,Seattle Hub,2,Recycled Plastic Bottle,154,21946.54
2025-12-27,1,Seattle Hub,3,Bamboo Cutting Board,136,11370.96
2025-12-27,1,Seattle Hub,4,Solar Phone Charger,54,4109.94
2025-12-27,1,Seattle Hub,5,Compostable Packaging,33,433.62
2025-12-27,2,Portland DC,1,Organic Cotton T-Shirt,164,6023.72
2025-12-27,2,Portland DC,2,Recycled Plastic Bottle,144,10700.64
2025-12-27,2,Portland DC,3,Bamboo Cutting Board,94,12980.46
2025-12-27,2,Portland DC,4,Solar Phone Charger,61,7437.73
2025-12-27,2,Portland DC,5,Compostable Packaging,97,10569.12
2025-12-27,3,Chicago Center,1,Organic Cotton T-Shirt,92,1254.88
2025-12-27,3,Chicago Center,2,Recycled Plastic Bottle,47,4232.82
2025-12-27,3,Chicago Center,3,Bamboo Cutting Board,46,5394.88
2025-12-27,3,Chicago Center,4,Solar Phone Charger,144,18691.2
2025-12-27,3,Chicago Center,5,Compostable Packaging,28,1656.76
2025-12-27,4,Atlanta South,1,Organic Cotton T-Shirt,179,11162.44
2025-12-27,4,Atlanta South,2,Recycled Plastic Bottle,35,1883.0
2025-12-27,4,Atlanta South,3,Bamboo Cutting Board,92,2280.68
2025-12-27,4,Atlanta South,4,Solar Phone Charger,50,5559.5
2025-12-27,4,Atlanta South,5,Compostable Packaging,121,14498.22
2025-12-28,1,Seattle Hub,1,Organic Cotton T-Shirt,134,13283.42
2025-12-28,1,Seattle Hub,2,Recycled Plastic Bottle,54,5807.16
2025-12-28,1,Seattle Hub,3,Bamboo Cutting Board,153,16152.21
2025-12-28,1,Seattle Hub,4,Solar Phone Charger,167,19891.37
2025-12-28,1,Seattle Hub,5,Compostable Packaging,67,6800.5
2025-12-28,2,Portland DC,1,Organic Cotton T-Shirt,54,3232.98
2025-12-28,2,Portland DC,2,Recycled Plastic Bottle,197,20651.51
2025-12-28,2,Portland DC,3,Bamboo Cutting Board,42,1292.34
2025-12-28,2,Portland DC,4,Solar Phone Charger,10,1425.7
2025-12-28,2,Portland DC,5,Compostable Packaging,156,9637.68
2025-12-28,3,Chicago Center,1,Organic Cotton T-Shirt,155,1503.5
2025-12-28,3,Chicago Center,2,Recycled Plastic Bottle,164,8386.96
2025-12-28,3,Chicago Center,3,Bamboo Cutting Board,166,6146.98
2025-12-28,3,Chicago Center,4,Solar Phone Charger,154,3095.4
2025-12-28,3,Chicago Center,5,Compostable Packaging,137,3478.43
2025-12-28,4,Atlanta South,1,Organic Cotton T-Shirt,200,3256.0
2025-12-28,4,Atlanta South,2,Recycled Plastic Bottle,98,14450.1
2025-12-28,4,Atlanta South,3,Bamboo Cutting Board,52,5057.0
2025-12-28,4,Atlanta South,4,Solar Phone Charger,32,3972.48
2025-12-28,4,Atlanta South,5,Compostable Packaging,181,17678.27
2025-12-29,1,Seattle Hub,1,Organic Cotton T-Shirt,95,6627.2
2025-12-29,1,Seattle Hub,2,Recycled Plastic Bottle,77,2725.8
2025-12-29,1,Seattle Hub,3,Bamboo Cutting Board,187,2773.21
2025-12-29,1,Seattle Hub,4,Solar Phone Charger,75,8934.0
2025-12-29,1,Seattle Hub,5,Compostable Packaging,194,1006.86
2025-12-29,2,Portland DC,1,Organic Cotton T-Shirt,108,7402.32
2025-12-29,2,Portland DC,2,Recycled Plastic Bottle,117,17025.84
2025-12-29,2,Portland DC,3,Bamboo Cutting Board,115,8797.5
2025-12-29,2,Portland DC,4,Solar Phone Charger,106,5928.58
2025-12-29,2,Portland DC,5,Compostable Packaging,106,2089.26
2025-12-29,3,Chicago Center,1,Organic Cotton T-Shirt,132,15756.84
2025-12-29,3,Chicago Center,2,Recycled Plastic Bottle,157,15604.23
2025-12-29,3,Chicago Center,3,Bamboo Cutting Board,185,6976.35
2025-12-29,3,Chicago Center,4,Solar Phone Charger,125,1961.25
2025-12-29,3,Chicago Center,5,Compostable Packaging,18,859.68
2025-12-29,4,Atlanta South,1,Organic Cotton T-Shirt,91,3900.26
2025-12-29,4,Atlanta South,2,Recycled Plastic Bottle,36,567.36
2025-12-29,4,Atlanta South,3,Bamboo Cutting Board,53,7088.75
2025-12-29,4,Atlanta South,4,Solar Phone Charger,51,5668.14
2025-12-29,4,Atlanta South,5,Compostable Packaging,150,21235.5
